Year,Country,Sex,Cause of death,Observation status,Unit multiplier,Unit measure,Units,GeoCode,Value
2001,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,2.0
2002,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,2.0
2003,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,2.0
2004,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,3.0
2005,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,4.0
2006,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,1.0
2007,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,4.0
2008,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,2.0
2009,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,3.0
2010,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,0.0
2011,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,0.0
2012,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,2.0
2013,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,5.0
2014,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,1.0
2015,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,0.0
2016,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,4.0
2017,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,0.0
2018,England,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,0.0
2001,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,0.0
2002,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,1.0
2003,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,0.0
2004,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,2.0
2005,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,0.0
2006,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,2.0
2007,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,3.0
2008,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,2.0
2009,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,3.0
2010,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,0.0
2011,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,2.0
2012,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,1.0
2013,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,0.0
2014,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,1.0
2015,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,2.0
2016,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,5.0
2017,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,1.0
2018,England,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,E92000001,2.0
2001,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2002,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2003,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2004,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2005,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,1.0
2006,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2007,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2008,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,1.0
2009,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2010,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2011,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2012,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2013,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2014,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,1.0
2015,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2016,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2017,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2018,Wales,Male,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2001,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2002,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,1.0
2003,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2004,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2005,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2006,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2007,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2008,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2009,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2010,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2011,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2012,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2013,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2014,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2015,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2016,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2017,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
2018,Wales,Female,Exposure to other and unspecified forces of nature,Undefined,Units,Number of Deaths,Deaths,W92000004,0.0
