Year,Performing/Funding,Country,Region,Sector,Source,Source sub-category,Product group,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2015,Performing research and development,,,Business Enterprise,,,Other transport equipment,Percentage (%),Undefined,Units,,0.00486281629221238
2015,Performing research and development,England,Yorkshire and The Humber,Government,,,,Percentage (%),Undefined,Units,E12000003,0.00575171819508991
2015,Performing research and development,,,Business Enterprise,,,Fabricated metal products except machinery and equipment,Percentage (%),Undefined,Units,,0.00643146670905508
2015,Funding research and development,,,Higher Education,,,,Percentage (%),Undefined,Units,,0.00679748513965171
2015,Performing research and development,,,Business Enterprise,,,Public administration,Percentage (%),Undefined,Units,,0.0068497734868798
2015,Performing research and development,,,Business Enterprise,,,Rubber and plastic products,Percentage (%),Undefined,Units,,0.007163503570248341
2015,Performing research and development,,,Business Enterprise,,,"Agriculture, hunting and forestry; Fishing",Percentage (%),Undefined,Units,,0.00726808026470453
2015,Performing research and development,Northern Ireland,,Higher Education,,,,Percentage (%),Undefined,Units,N92000002,0.0073726569591607
2015,Performing research and development,England,North West,Government,,,,Percentage (%),Undefined,Units,E12000002,0.00784325208421352
2015,Performing research and development,,,Business Enterprise,,,"Electricity, gas and water supply",Percentage (%),Undefined,Units,,0.00810469382035397
2015,Performing research and development,Scotland,,Government,,,,Percentage (%),Undefined,Units,S92000003,0.00810469382035397
2015,Performing research and development,,,Business Enterprise,,,Construction,Percentage (%),Undefined,Units,,0.00815698216758206
2015,Performing research and development,,,Business Enterprise,,,Refined petroleum products and coke oven products,Percentage (%),Undefined,Units,,0.00930732580660004
2015,Performing research and development,,,Business Enterprise,,,Other manufactured goods,Percentage (%),Undefined,Units,,0.00998707432056521
2015,Performing research and development,,,Business Enterprise,,,Wholesale and retail trade,Percentage (%),Undefined,Units,,0.0105099577928461
2015,Performing research and development,,,Business Enterprise,,,Extractive Industries,Percentage (%),Undefined,Units,,0.0107713995289865
2015,Funding research and development,,,Business Enterprise,Other,,,Percentage (%),Undefined,Units,,0.011032841265127
2015,Performing research and development,England,South West,Government,,,,Percentage (%),Undefined,Units,E12000009,0.0111897063068112
2015,Performing research and development,England,East of England,Government,,,,Percentage (%),Undefined,Units,E12000006,0.0118171664735483
2015,Performing research and development,England,North East,Higher Education,,,,Percentage (%),Undefined,Units,E12000001,0.0123400499458292
2015,Performing research and development,England,East of England,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000006,0.0125492033347416
2015,Performing research and development,England,London,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000007,0.0142747187932686
2015,Performing research and development,Wales,,Higher Education,,,,Percentage (%),Undefined,Units,W92000004,0.0143792954877247
2015,Performing research and development,,,Business Enterprise,,,Shipbuilding,Percentage (%),Undefined,Units,,0.015686504168427
2015,Performing research and development,England,North East,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000001,0.0160002342517955
2015,Performing research and development,,,Business Enterprise,,,Computers and peripheral equipment,Percentage (%),Undefined,Units,,0.0165231177240764
2015,Performing research and development,England,East Midlands,Higher Education,,,,Percentage (%),Undefined,Units,E12000004,0.0170982895435854
2015,Performing research and development,Wales,,Business Enterprise,,,,Percentage (%),Undefined,Units,W92000004,0.0192421117799371
2015,Performing research and development,England,South West,Higher Education,,,,Percentage (%),Undefined,Units,E12000009,0.0198172835994461
2015,Funding research and development,,,Business Enterprise,Other UK Business,,,Percentage (%),Undefined,Units,,0.0200787253355866
2015,Performing research and development,England,West Midlands,Higher Education,,,,Percentage (%),Undefined,Units,E12000005,0.0205493204606394
2015,Performing research and development,,,Business Enterprise,,,Food products and beverages; Tobacco products,Percentage (%),Undefined,Units,,0.0221702592247102
2015,Performing research and development,England,London,Government,,,,Percentage (%),Undefined,Units,E12000007,0.0224317009608506
2015,Performing research and development,,,Business Enterprise,,,Electrical equipment,Percentage (%),Undefined,Units,,0.0258304435306765
2015,Performing research and development,Northern Ireland,,Business Enterprise,,,,Percentage (%),Undefined,Units,N92000002,0.0261964619612731
2015,Performing research and development,England,Yorkshire and The Humber,Higher Education,,,,Percentage (%),Undefined,Units,E12000003,0.0273990939475192
2015,Performing research and development,England,South East,Government,,,,Percentage (%),Undefined,Units,E12000008,0.030797836517345002
2015,Performing research and development,England,North West,Higher Education,,,,Percentage (%),Undefined,Units,E12000002,0.0321573335452754
2015,Performing research and development,England,North East,,,,,Percentage (%),Undefined,Units,E12000001,0.0326279286703282
2015,Performing research and development,Northern Ireland,,,,,,Percentage (%),Undefined,Units,N92000002,0.0341965790871709
2015,Performing research and development,Wales,,,,,,Percentage (%),Undefined,Units,W92000004,0.0343011557816271
2015,Performing research and development,,,Business Enterprise,,,Precision instruments and optical products; Photographic equipment,Percentage (%),Undefined,Units,,0.0345625975177675
2015,Performing research and development,England,,Private Non-Profit,,,,Percentage (%),Undefined,Units,E92000001,0.0346671742122237
2015,Performing research and development,,,Private Non-profit,,,,Percentage (%),Undefined,Units,,0.0364449780179788
2015,Performing research and development,England,East of England,Higher Education,,,,Percentage (%),Undefined,Units,E12000006,0.0384842235598743
2015,Performing research and development,England,Yorkshire and The Humber,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000003,0.0401574506711732
2015,Performing research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.0403143157128575
2015,Performing research and development,,,Business Enterprise,,,Telecommunications,Percentage (%),Undefined,Units,,0.0420398311713844
2015,Performing research and development,,,Business Enterprise,,,Chemicals and chemical products,Percentage (%),Undefined,Units,,0.0438176349771395
2015,Performing research and development,Scotland,,Business Enterprise,,,,Percentage (%),Undefined,Units,S92000003,0.0498307949083699
2015,Performing research and development,,,Business Enterprise,,,Machinery and equipment,Percentage (%),Undefined,Units,,0.050510543422335
2015,Performing research and development,,,Business Enterprise,,,Consumer electronics and communication equipment,Percentage (%),Undefined,Units,,0.0517131754085811
2015,Performing research and development,,,Business Enterprise,,,Research and development services,Percentage (%),Undefined,Units,,0.0534386908671081
2015,Performing research and development,Scotland,,Higher Education,,,,Percentage (%),Undefined,Units,S92000003,0.0549027645894946
2015,Performing research and development,England,South East,Higher Education,,,,Percentage (%),Undefined,Units,E12000008,0.0572034518675306
2015,Performing research and development,,,Business Enterprise,,,Miscellaneous business activities; Technical testing and analysis,Percentage (%),Undefined,Units,,0.0599224459233912
2015,Performing research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.069072906688307
2015,Performing research and development,England,Yorkshire and The Humber,,,,,Percentage (%),Undefined,Units,E12000003,0.0735174162026947
2015,Performing research and development,England,South West,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000009,0.0771253121614329
2015,Performing research and development,England,East Midlands,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000004,0.0798965945645217
2015,Funding research and development,,,Private Non-Profit,,,,Percentage (%),Undefined,Units,,0.0831384720926633
2015,Performing research and development,,,Business Enterprise,,,Aerospace,Percentage (%),Undefined,Units,,0.0888379019405251
2015,Funding research and development,,,Business Enterprise,UK Government,,,Percentage (%),Undefined,Units,,0.0950079269134397
2015,Performing research and development,England,London,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000007,0.0981975160943532
2015,Performing research and development,England,,Government,,,,Percentage (%),Undefined,Units,E92000001,0.0999753199001083
2015,Performing research and development,England,London,Higher Education,,,,Percentage (%),Undefined,Units,E12000007,0.10091651015021302
2015,Performing research and development,England,East Midlands,,,,,Percentage (%),Undefined,Units,E12000004,0.10102108684467
2015,Performing research and development,England,South West,,,,,Percentage (%),Undefined,Units,E12000009,0.109125780665024
2015,Performing research and development,England,North West,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000002,0.11058985438741001
2015,Performing research and development,England,West Midlands,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000005,0.112890541665446
2015,Performing research and development,Scotland,,,,,,Percentage (%),Undefined,Units,S92000003,0.11451148042951699
2015,Funding research and development,,,Higher Education Funding Councils,,,,Percentage (%),Undefined,Units,,0.11597555415190301
2015,Performing research and development,,,Business Enterprise,,,Computer programming and information service activities,Percentage (%),Undefined,Units,,0.123557364499977
2015,Performing research and development,England,West Midlands,,,,,Percentage (%),Undefined,Units,E12000005,0.137256911473736
2015,Performing research and development,,,Business Enterprise,,,Motor vehicles and parts,Percentage (%),Undefined,Units,,0.14682567901647697
2015,Performing research and development,England,North West,,,,,Percentage (%),Undefined,Units,E12000002,0.15064272836412698
2015,Funding research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.152106802086514
2015,Funding research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.18970212374351103
2015,Funding research and development,,,Business Enterprise,Overseas,Other Overseas,,Percentage (%),Undefined,Units,,0.19524468854968802
2015,Funding research and development,,,Business Enterprise,Overseas,,,Percentage (%),Undefined,Units,,0.19874800781397
2015,Performing research and development,,,Business Enterprise,,,Pharmaceuticals,Percentage (%),Undefined,Units,,0.21778096620499499
2015,Performing research and development,England,East of England,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000006,0.21961105835797798
2015,Performing research and development,England,London,,,,,Percentage (%),Undefined,Units,E12000007,0.23582044599868598
2015,Performing research and development,England,South East,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000008,0.249153974541849
2015,Performing research and development,England,East of England,,,,,Percentage (%),Undefined,Units,E12000006,0.28246165172614196
2015,Funding research and development,,,Overseas,,,,Percentage (%),Undefined,Units,,0.283455130323476
2015,Performing research and development,England,,Higher Education,,,,Percentage (%),Undefined,Units,E92000001,0.325965556619913
2015,Performing research and development,England,South East,,,,,Percentage (%),Undefined,Units,E12000008,0.341756637482797
2015,Performing research and development,,,Higher Education,,,,Percentage (%),Undefined,Units,,0.40256798530906496
2015,Funding research and development,,,Business Enterprise,Own funds,,,Percentage (%),Undefined,Units,,0.7741289807118741
2015,Funding research and development,,,Business Enterprise,,,,Percentage (%),Undefined,Units,,0.816221100230487
2015,Performing research and development,England,,Business Enterprise,,,,Percentage (%),Undefined,Units,E92000001,1.00372711339041
2015,Performing research and development,,,Business Enterprise,,,,Percentage (%),Undefined,Units,,1.09899648203999
2015,Performing research and development,England,,,,,,Percentage (%),Undefined,Units,E92000001,1.4643351641226598
2015,,,,,,,,Percentage (%),Undefined,Units,,1.6473966677682
2015,Performing research and development,,,Business Enterprise,,,Software development,Percentage (%),Undefined,Units,,
2015,Performing research and development,England,East Midlands,Government,,,,Percentage (%),Undefined,Units,E12000004,
2015,Performing research and development,England,East Midlands,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000004,
2015,Performing research and development,England,West Midlands,Government,,,,Percentage (%),Undefined,Units,E12000005,
2015,Performing research and development,England,West Midlands,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000005,
2015,Performing research and development,Northern Ireland,,Private Non-Profit,,,,Percentage (%),Undefined,Units,N92000002,
2016,Performing research and development,England,North West,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000002,502733.10854499997
2016,Performing research and development,England,Yorkshire and The Humber,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000003,0.00020109324341784099
2016,Performing research and development,Northern Ireland,,Government,,,,Percentage (%),Undefined,Units,N92000002,0.000703826351962443
2016,Performing research and development,Wales,,Government,,,,Percentage (%),Undefined,Units,W92000004,0.0007540996628169041
2016,Performing research and development,England,South West,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000009,0.0010054662170892
2016,Performing research and development,,,Business Enterprise,,,"Textiles, clothing and leather products",Percentage (%),Undefined,Units,,0.00105573952794366
2016,Performing research and development,Scotland,,Private Non-Profit,,,,Percentage (%),Undefined,Units,S92000003,0.00165901925819718
2016,Performing research and development,,,Business Enterprise,,,"Sewerage, waste management, remediation activities",Percentage (%),Undefined,Units,,0.0017595658799061
2016,Performing research and development,England,North East,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000001,0.00180983919076056
2016,Performing research and development,,,Business Enterprise,,,Casting of iron and steel,Percentage (%),Undefined,Units,,0.0021114790558873302
2016,Performing research and development,,,Business Enterprise,,,"Transport and storage, incl. postal and courier activities",Percentage (%),Undefined,Units,,0.00236284561015963
2016,Performing research and development,England,North East,Government,,,,Percentage (%),Undefined,Units,E12000001,0.00236284561015963
2016,Performing research and development,,,Business Enterprise,,,"Pulp, paper and paper products; Printing; Wood and straw products",Percentage (%),Undefined,Units,,0.00306667196212207
2016,Performing research and development,,,Business Enterprise,,,Other non-metallic mineral products,Percentage (%),Undefined,Units,,0.00321749189468545
2016,Performing research and development,,,Business Enterprise,,,Non-ferrous metals,Percentage (%),Undefined,Units,,0.0037704983140845203
2016,Performing research and development,England,South East,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000008,0.004574871287755879
2016,Funding research and development,,,Business Enterprise,Overseas,European Commission grants,,Percentage (%),Undefined,Units,,0.0046754179094648
2016,Performing research and development,,,Business Enterprise,,,Other transport equipment,Percentage (%),Undefined,Units,,0.00472569122031926
2016,Performing research and development,,,Business Enterprise,,,Fabricated metal products except machinery and equipment,Percentage (%),Undefined,Units,,0.00558033750484509
2016,Performing research and development,England,Yorkshire and The Humber,Government,,,,Percentage (%),Undefined,Units,E12000003,0.00578143074826293
2016,Performing research and development,,,Business Enterprise,,,"Electricity, gas and water supply",Percentage (%),Undefined,Units,,0.00628416385680753
2016,Performing research and development,,,Business Enterprise,,,"Agriculture, hunting and forestry; Fishing",Percentage (%),Undefined,Units,,0.00663607703278875
2016,Performing research and development,,,Business Enterprise,,,Refined petroleum products and coke oven products,Percentage (%),Undefined,Units,,0.007239356763042271
2016,Performing research and development,Northern Ireland,,Higher Education,,,,Percentage (%),Undefined,Units,N92000002,0.0073399033847512
2016,Funding research and development,,,Higher Education,,,,Percentage (%),Undefined,Units,,0.007792363182441341
2016,Performing research and development,,,Business Enterprise,,,Other manufactured goods,Percentage (%),Undefined,Units,,0.007993456425859179
2016,Performing research and development,,,Business Enterprise,,,Public administration,Percentage (%),Undefined,Units,,0.008043729736713641
2016,Performing research and development,Scotland,,Government,,,,Percentage (%),Undefined,Units,S92000003,0.00814427635842256
2016,Performing research and development,England,North West,Government,,,,Percentage (%),Undefined,Units,E12000002,0.00819454966927702
2016,Performing research and development,,,Business Enterprise,,,Extractive Industries,Percentage (%),Undefined,Units,,0.00889837602123946
2016,Performing research and development,,,Business Enterprise,,,Rubber and plastic products,Percentage (%),Undefined,Units,,0.00945138244063853
2016,Performing research and development,,,Business Enterprise,,,Construction,Percentage (%),Undefined,Units,,0.0107584885228545
2016,Performing research and development,England,East of England,Government,,,,Percentage (%),Undefined,Units,E12000006,0.0112109483205446
2016,Performing research and development,England,South West,Government,,,,Percentage (%),Undefined,Units,E12000009,0.0114623148748169
2016,Performing research and development,England,North East,Higher Education,,,,Percentage (%),Undefined,Units,E12000001,0.0116634081182347
2016,Funding research and development,,,Business Enterprise,Other,,,Percentage (%),Undefined,Units,,0.0122666878484883
2016,Performing research and development,England,East of England,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000006,0.0125180544027606
2016,Performing research and development,Wales,,Higher Education,,,,Percentage (%),Undefined,Units,W92000004,0.0128699675787418
2016,Performing research and development,,,Business Enterprise,,,Wholesale and retail trade,Percentage (%),Undefined,Units,,0.0141268003501033
2016,Performing research and development,England,London,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000007,0.0142273469718122
2016,Performing research and development,England,North East,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000001,0.0154841797431737
2016,Performing research and development,,,Business Enterprise,,,Shipbuilding,Percentage (%),Undefined,Units,,0.0155847263648826
2016,Performing research and development,,,Business Enterprise,,,Computers and peripheral equipment,Percentage (%),Undefined,Units,,0.0164896459602629
2016,Performing research and development,England,East Midlands,Higher Education,,,,Percentage (%),Undefined,Units,E12000004,0.0166404658928263
2016,Performing research and development,England,West Midlands,Higher Education,,,,Percentage (%),Undefined,Units,E12000005,0.0197071378549484
2016,Performing research and development,England,South West,Higher Education,,,,Percentage (%),Undefined,Units,E12000009,0.0198076844766573
2016,Performing research and development,,,Business Enterprise,,,Electrical equipment,Percentage (%),Undefined,Units,,0.0204109642069108
2016,Performing research and development,Wales,,Business Enterprise,,,,Percentage (%),Undefined,Units,W92000004,0.0221202567759625
2016,Performing research and development,England,London,Government,,,,Percentage (%),Undefined,Units,E12000007,0.0227738098170705
2016,Performing research and development,Northern Ireland,,Business Enterprise,,,,Percentage (%),Undefined,Units,N92000002,0.0241814625209953
2016,Performing research and development,,,Business Enterprise,,,Food products and beverages; Tobacco products,Percentage (%),Undefined,Units,,0.0244328290752676
2016,Funding research and development,,,Business Enterprise,Other UK Business,,,Percentage (%),Undefined,Units,,0.0254885686032113
2016,Performing research and development,England,Yorkshire and The Humber,Higher Education,,,,Percentage (%),Undefined,Units,E12000003,0.0256896618466292
2016,Performing research and development,England,South East,Government,,,,Percentage (%),Undefined,Units,E12000008,0.0304153530669484
2016,Performing research and development,England,North East,,,,,Percentage (%),Undefined,Units,E12000001,0.0313202726623287
2016,Performing research and development,England,North West,Higher Education,,,,Percentage (%),Undefined,Units,E12000002,0.0316721858383099
2016,Performing research and development,Northern Ireland,,,,,,Percentage (%),Undefined,Units,N92000002,0.032225192257709
2016,Performing research and development,England,,Private Non-Profit,,,,Percentage (%),Undefined,Units,E92000001,0.0345377645570142
2016,Performing research and development,Wales,,,,,,Percentage (%),Undefined,Units,W92000004,0.0357443240175212
2016,Performing research and development,,,Private Non-profit,,,,Percentage (%),Undefined,Units,,0.0362973304369203
2016,Performing research and development,,,Business Enterprise,,,Precision instruments and optical products; Photographic equipment,Percentage (%),Undefined,Units,,0.0362973304369203
2016,Performing research and development,England,East of England,Higher Education,,,,Percentage (%),Undefined,Units,E12000006,0.036699516923756004
2016,Performing research and development,England,Yorkshire and The Humber,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000003,0.0387607226687888
2016,Performing research and development,,,Business Enterprise,,,Telecommunications,Percentage (%),Undefined,Units,,0.0400678287510048
2016,Performing research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.0420787611851832
2016,Performing research and development,,,Business Enterprise,,,Consumer electronics and communication equipment,Percentage (%),Undefined,Units,,0.0443410601736339
2016,Performing research and development,,,Business Enterprise,,,Machinery and equipment,Percentage (%),Undefined,Units,,0.0463017192969579
2016,Performing research and development,,,Business Enterprise,,,Chemicals and chemical products,Percentage (%),Undefined,Units,,0.0511279571389861
2016,Performing research and development,Scotland,,Higher Education,,,,Percentage (%),Undefined,Units,S92000003,0.0513793236932584
2016,Performing research and development,,,Business Enterprise,,,Software development,Percentage (%),Undefined,Units,,0.0518317834909485
2016,Performing research and development,,,Business Enterprise,,,Research and development services,Percentage (%),Undefined,Units,,0.0528372497080377
2016,Performing research and development,Scotland,,Business Enterprise,,,,Percentage (%),Undefined,Units,S92000003,0.0540438091685447
2016,Performing research and development,England,South East,Higher Education,,,,Percentage (%),Undefined,Units,E12000008,0.0614339858641504
2016,Performing research and development,,,Business Enterprise,,,Miscellaneous business activities; Technical testing and analysis,Percentage (%),Undefined,Units,,0.064450384515418
2016,Performing research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.0671148699907044
2016,Performing research and development,England,Yorkshire and The Humber,,,,,Percentage (%),Undefined,Units,E12000003,0.0704329085070988
2016,Performing research and development,England,South West,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000009,0.0762143392553617
2016,Performing research and development,England,East Midlands,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000004,0.0842580689920754
2016,Funding research and development,,,Private Non-Profit,,,,Percentage (%),Undefined,Units,,0.0843586156137843
2016,Funding research and development,,,Business Enterprise,UK Government,,,Percentage (%),Undefined,Units,,0.0854646284525824
2016,Performing research and development,,,Business Enterprise,,,Computer programming and information service activities,Percentage (%),Undefined,Units,,0.0898384064969205
2016,Performing research and development,England,London,Higher Education,,,,Percentage (%),Undefined,Units,E12000007,0.0940613646086951
2016,Performing research and development,,,Business Enterprise,,,Aerospace,Percentage (%),Undefined,Units,,0.0957203838668923
2016,Performing research and development,England,,Government,,,,Percentage (%),Undefined,Units,E92000001,0.0995411554918313
2016,Performing research and development,England,East Midlands,,,,,Percentage (%),Undefined,Units,E12000004,0.104669033198986
2016,Performing research and development,England,South West,,,,,Percentage (%),Undefined,Units,E12000009,0.108489804823925
2016,Funding research and development,,,Higher Education Funding Councils,,,,Percentage (%),Undefined,Units,,0.11095319705579301
2016,Performing research and development,Scotland,,,,,,Percentage (%),Undefined,Units,S92000003,0.115226428478422
2016,Performing research and development,England,West Midlands,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000005,0.117890913953709
2016,Performing research and development,England,London,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000007,0.118041733886272
2016,Performing research and development,England,North West,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000002,0.11949965990105199
2016,Performing research and development,England,West Midlands,,,,,Percentage (%),Undefined,Units,E12000005,0.141217730190178
2016,Funding research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.14534014168024403
2016,Performing research and development,England,North West,,,,,Percentage (%),Undefined,Units,E12000002,0.15941666871949303
2016,Funding research and development,,,Business Enterprise,Overseas,Other Overseas,,Percentage (%),Undefined,Units,,0.172839642717634
2016,Performing research and development,,,Business Enterprise,,,Motor vehicles and parts,Percentage (%),Undefined,Units,,0.173040735961052
2016,Funding research and development,,,Business Enterprise,Overseas,,,Percentage (%),Undefined,Units,,0.17751506062709901
2016,Funding research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.17841998022247896
2016,Performing research and development,,,Business Enterprise,,,Pharmaceuticals,Percentage (%),Undefined,Units,,0.205617841394742
2016,Performing research and development,England,East of England,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000006,0.22718509175130497
2016,Performing research and development,England,South East,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000008,0.23779276034159696
2016,Performing research and development,England,London,,,,,Percentage (%),Undefined,Units,E12000007,0.24910425528385002
2016,Funding research and development,,,Overseas,,,,Percentage (%),Undefined,Units,,0.26192394955173803
2016,Performing research and development,England,East of England,,,,,Percentage (%),Undefined,Units,E12000006,0.287613611398367
2016,Performing research and development,England,,Higher Education,,,,Percentage (%),Undefined,Units,E92000001,0.31732513811335306
2016,Performing research and development,England,South East,,,,,Percentage (%),Undefined,Units,E12000008,0.334216970560451
2016,Performing research and development,,,Higher Education,,,,Percentage (%),Undefined,Units,,0.388914332770104
2016,Funding research and development,,,Business Enterprise,Own funds,,,Percentage (%),Undefined,Units,,0.8347883267383119
2016,Funding research and development,,,Business Enterprise,,,,Percentage (%),Undefined,Units,,0.8810397727244159
2016,Performing research and development,England,,Business Enterprise,,,,Percentage (%),Undefined,Units,E92000001,1.0352280171150399
2016,Performing research and development,,,Business Enterprise,,,,Percentage (%),Undefined,Units,,1.13552327226969
2016,Performing research and development,England,,,,,,Percentage (%),Undefined,Units,E92000001,1.48663207527724
2016,,,,,,,,Percentage (%),Undefined,Units,,1.66987829334175
2016,Performing research and development,England,East Midlands,Government,,,,Percentage (%),Undefined,Units,E12000004,
2016,Performing research and development,England,East Midlands,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000004,
2016,Performing research and development,England,West Midlands,Government,,,,Percentage (%),Undefined,Units,E12000005,
2016,Performing research and development,England,West Midlands,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000005,
2016,Performing research and development,Wales,,Private Non-Profit,,,,Percentage (%),Undefined,Units,W92000004,
2016,Performing research and development,Northern Ireland,,Private Non-Profit,,,,Percentage (%),Undefined,Units,N92000002,
2017,Performing research and development,England,East Midlands,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000004,970662.219739484
2017,Performing research and development,England,Yorkshire and The Humber,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000003,0.000145599332960922
2017,Performing research and development,England,West Midlands,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000005,0.000533864220856716
2017,Performing research and development,England,South West,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000009,0.000776529775791587
2017,Performing research and development,Wales,,Government,,,,Percentage (%),Undefined,Units,W92000004,0.000776529775791587
2017,Performing research and development,Northern Ireland,,Government,,,,Percentage (%),Undefined,Units,N92000002,0.000776529775791587
2017,Performing research and development,,,Business Enterprise,,,"Textiles, clothing and leather products",Percentage (%),Undefined,Units,,0.00189279132849199
2017,Performing research and development,Scotland,,Private Non-Profit,,,,Percentage (%),Undefined,Units,S92000003,0.00189279132849199
2017,Performing research and development,,,Business Enterprise,,,"Transport and storage, incl. postal and courier activities",Percentage (%),Undefined,Units,,0.0021839899944138303
2017,Funding research and development,,,Business Enterprise,Overseas,European Commission grants,,Percentage (%),Undefined,Units,,0.00223252310540081
2017,Performing research and development,,,Business Enterprise,,,Casting of iron and steel,Percentage (%),Undefined,Units,,0.00247518866033568
2017,Performing research and development,,,Business Enterprise,,,"Pulp, paper and paper products; Printing; Wood and straw products",Percentage (%),Undefined,Units,,0.00325171843612727
2017,Performing research and development,,,Business Enterprise,,,"Sewerage, waste management, remediation activities",Percentage (%),Undefined,Units,,0.00330025154711424
2017,Performing research and development,England,West Midlands,Government,,,,Percentage (%),Undefined,Units,E12000005,0.00344585088007516
2017,Performing research and development,England,East Midlands,Government,,,,Percentage (%),Undefined,Units,E12000004,0.00359145021303609
2017,Performing research and development,,,Business Enterprise,,,Non-ferrous metals,Percentage (%),Undefined,Units,,0.00363998332402306
2017,Performing research and development,,,Business Enterprise,,,Other non-metallic mineral products,Percentage (%),Undefined,Units,,0.0041253144338928
2017,Performing research and development,England,South East,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000008,0.0041253144338928
2017,Performing research and development,,,Business Enterprise,,,Other transport equipment,Percentage (%),Undefined,Units,,0.00509597665363229
2017,Performing research and development,,,Business Enterprise,,,"Electricity, gas and water supply",Percentage (%),Undefined,Units,,0.00538717531955413
2017,Performing research and development,England,Yorkshire and The Humber,Government,,,,Percentage (%),Undefined,Units,E12000003,0.00587250642942387
2017,Performing research and development,,,Business Enterprise,,,Refined petroleum products and coke oven products,Percentage (%),Undefined,Units,,0.00635783753929362
2017,Performing research and development,,,Business Enterprise,,,"Agriculture, hunting and forestry; Fishing",Percentage (%),Undefined,Units,,0.006988767982124279
2017,Performing research and development,,,Business Enterprise,,,Rubber and plastic products,Percentage (%),Undefined,Units,,0.0075226322029810005
2017,Performing research and development,,,Business Enterprise,,,Extractive Industries,Percentage (%),Undefined,Units,,0.007862363979889821
2017,Performing research and development,Northern Ireland,,Higher Education,,,,Percentage (%),Undefined,Units,N92000002,0.00805649642383771
2017,Performing research and development,Scotland,,Government,,,,Percentage (%),Undefined,Units,S92000003,0.00829916197877258
2017,Performing research and development,,,Business Enterprise,,,Public administration,Percentage (%),Undefined,Units,,0.00873595997765535
2017,Performing research and development,,,Business Enterprise,,,Fabricated metal products except machinery and equipment,Percentage (%),Undefined,Units,,0.00994928775232971
2017,Performing research and development,England,East of England,Government,,,,Percentage (%),Undefined,Units,E12000006,0.0102890195292385
2017,Performing research and development,England,East of England,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000006,0.011162615527003998
2017,Performing research and development,,,Business Enterprise,,,Other manufactured goods,Percentage (%),Undefined,Units,,0.011259681748978
2017,Performing research and development,England,North East,Higher Education,,,,Percentage (%),Undefined,Units,E12000001,0.0116479466368738
2017,Funding research and development,,,Higher Education,,,,Percentage (%),Undefined,Units,,0.0116964797478607
2017,Performing research and development,England,South West,Government,,,,Percentage (%),Undefined,Units,E12000009,0.0117450128588477
2017,Performing research and development,Wales,,Higher Education,,,,Percentage (%),Undefined,Units,W92000004,0.013055406855496
2017,Performing research and development,,,Business Enterprise,,,Wholesale and retail trade,Percentage (%),Undefined,Units,,0.0147540657400401
2017,Performing research and development,,,Business Enterprise,,,Construction,Percentage (%),Undefined,Units,,0.0154820624048447
