Year,Units,Sex,Age,Unit measure,Unit multiplier,Observation status,Value
2015 Q3,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,6.045019074788059
2015 Q3,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,14.046124885012054
2015 Q4,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.449792694003827
2015 Q4,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,3.663796430816423
2015 Q4,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.199681577542856
2016 Q1,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.243497939471627
2016 Q1,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.019405839507159
2016 Q1,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,11.845449010522847
2016 Q2,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.702108400228212
2016 Q2,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.084856626035603
2016 Q2,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.401874558806929
2016 Q3,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.474823293867084
2016 Q3,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,6.4521011584719465
2016 Q3,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,15.27363462682096
2016 Q4,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.140769784272619
2016 Q4,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.277626900026854
2016 Q4,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.892632918961143
2017 Q1,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,9.98818292591386
2017 Q1,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,3.3905425217963385
2017 Q1,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,11.666450847650768
2017 Q2,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.244809747752132
2017 Q2,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,5.101138144989769
2017 Q2,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,11.548644744333249
2017 Q3,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.331571974912865
2017 Q3,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,7.348838336573002
2017 Q3,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,14.842521898273747
2017 Q4,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.062079891129523
2017 Q4,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.083432518680537
2017 Q4,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,12.81781345669554
2018 Q1,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.258990690905414
2018 Q1,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.127610226269935
2018 Q1,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,11.795600052565405
2018 Q2,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.381723652101265
2018 Q2,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.764200639779406
2018 Q2,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,11.784203110353511
2018 Q3,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.369788636323905
2018 Q3,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.8324353392663095
2018 Q3,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.003826202716803
2018 Q4,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.237050401372569
2018 Q4,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.1606541929816165
2018 Q4,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,11.76152688228708
2019 Q1,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,10.050623044831054
2019 Q1,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,3.6662773073774426
2019 Q1,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,11.65842013863514
2019 Q2,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,11.36444664747752
2019 Q2,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,4.594327460725426
2019 Q2,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,13.075902814496276
2019 Q3,2. Not seasonally adjusted percentage (%),Men,,Percentage (%),Units,Undefined,13.554354661040456
2019 Q3,2. Not seasonally adjusted percentage (%),Men,16 to 17,Percentage (%),Units,Undefined,8.261364076592507
2019 Q3,2. Not seasonally adjusted percentage (%),Men,18 to 24,Percentage (%),Units,Undefined,14.903216116386952
2001 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.760206900224574
2001 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.505284403354447
2001 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,16.888393146303272
2002 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.728112118641729
2002 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.991129580173622
2002 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,16.993643101608097
2002 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.667105909583647
2002 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.762797118592465
2002 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,16.977542135918302
2002 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,17.201923347807018
2002 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,9.67992992075444
2002 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,19.39359962894213
2002 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.418909556994645
2002 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.743770456074784
2002 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,16.64672745257498
2003 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.053054051461134
2003 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.408053815384798
2003 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.55263184390698
2003 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.350222388889714
2003 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.906188229034568
2003 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.782290549077047
2003 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,17.470950316829402
2003 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,9.454581942203
2003 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,19.776689411867988
2003 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.34086429829638
2003 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.477759152224501
2003 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,16.889928006933765
2004 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,13.794601855029807
2004 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.1087026017392505
2004 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,16.004910700456136
2004 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.758288180239875
2004 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.2369664341317295
2004 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.20863702380278
2004 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,17.954456070515032
2004 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,10.205268338857572
2004 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,20.175723986574145
2004 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.930008514295835
2004 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.226030729266353
2004 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.128246495903433
2005 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.888543026393194
2005 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.620329171122403
2005 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,16.953180506069348
2005 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.175382435936813
2005 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.237713902626566
2005 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.70293050886599
2005 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,17.068878969395787
2005 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,8.572643388706673
2005 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,19.456679670955992
2005 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.611857428992026
2005 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.168789641248693
2005 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.246911881768245
2006 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.143788939998007
2006 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.8880666477115895
2006 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.708094587528503
2006 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.39817446269778
2006 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.257406947756411
2006 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.912798025617867
2006 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,18.314651960993128
2006 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,9.878607759673727
2006 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,20.63088614522134
2006 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.22654042420323
2006 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.089988570396772
2006 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.737123010648762
2007 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.009447341884885
2007 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.98528416411918
2007 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.490754405264543
2007 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.430158035862455
2007 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.909616589662418
2007 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.049978200509425
2007 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,17.73941747331102
2007 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,9.89734924803006
2007 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,19.898215556242977
2007 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.139077572664313
2007 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.680367609576714
2007 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.743928765371283
2008 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.597788270942472
2008 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.2733059033534495
2008 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.16664259153902
2008 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.671329442285993
2008 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.919826303512452
2008 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.358623398884035
2008 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,17.989163852237887
2008 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,8.95262395862913
2008 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,20.47042531966715
2008 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.672717394332672
2008 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.693323723099319
2008 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.397447206559487
2009 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.45958494624757
2009 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.770065572095254
2009 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.090288324955093
2009 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.55017612533416
2009 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.257819116922085
2009 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,19.329008051053183
2009 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,18.7325899859615
2009 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,7.267640077124508
2009 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,21.80760624776996
2009 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.194037011353547
2009 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.8951147849126695
2009 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,19.203639759395326
2010 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.010277406614605
2010 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.206146985944652
2010 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,19.13213494799966
2010 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.971947246546641
2010 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.242532174307511
2010 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,19.052375091735453
2010 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,18.993034197556923
2010 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.867457498319595
2010 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,22.159238531963396
2010 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.79676265998166
2010 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.602036428106574
2010 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,19.96486591183529
2011 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.299444414970742
2011 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,3.8487819928313294
2011 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.258914717990802
2011 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.982760588263965
2011 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.005022454472711
2011 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,20.31975038975455
2011 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,19.81006407851727
2011 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,6.961324452244541
2011 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,23.10059221001821
2011 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.81219721043568
2011 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.583619125660656
2011 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,19.933099477791934
2012 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.128968938221107
2012 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.883192928429904
2012 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.988830427446548
2012 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.78011378681015
2012 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.460520792027771
2012 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,19.90209837189354
2012 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,17.957307488898667
2012 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.244577434855064
2012 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,21.18292739745497
2012 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.495540992249264
2012 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,3.175294026656581
2012 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.63254240182354
2013 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.559441076532266
2013 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,3.907702171114825
2013 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.536864347539247
2013 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,15.923983420464294
2013 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.315873357391807
2013 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,18.900827072910786
2013 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,17.72990026165381
2013 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.348265129126918
2013 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,20.909974722245376
2013 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.353669619394395
2013 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,3.0199473348882524
2013 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.265973011731223
2014 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,13.589369225164848
2014 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,2.7578309965802363
2014 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,16.374288264189733
2014 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,13.948573541103821
2014 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.218164514841548
2014 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,16.451753546662292
2014 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,16.200275644160918
2014 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.158251263602949
2014 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,19.0355696548936
2014 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.882792397913285
2014 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.057025391824707
2014 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.65403683375916
2015 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,13.601298984505615
2015 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,2.400472280332889
2015 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,16.45977668030147
2015 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,13.535075113192752
2015 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,2.7553900566540133
2015 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,16.277724062139
2015 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,14.5166638103458
2015 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.378337328802319
2015 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,17.091028068512355
2015 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,12.522970789874087
2015 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,1.8759907813293837
2015 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,15.222633244201427
2016 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,12.192397376500411
2016 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,2.6046833844884363
2016 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,14.620300126620247
2016 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,11.876728375927252
2016 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,4.120646555851935
2016 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,13.837909115859189
2016 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,13.733829074472757
2016 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.039814868712874
2016 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,15.928393978437846
2016 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,11.085570383647687
2016 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,3.1135420165330783
2016 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,13.094200802535104
2017 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,10.779789240961632
2017 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,3.4546309584030563
2017 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,12.62187368181632
2017 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,11.106178624615863
2017 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,3.8484330470989696
2017 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,12.927879652153196
2017 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,12.33628133589586
2017 Q3,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,5.173751598915237
2017 Q3,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,14.12999611894145
2017 Q4,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,10.679349287526437
2017 Q4,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,3.5834202986157337
2017 Q4,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,12.452109934447597
2018 Q1,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,10.911298575423453
2018 Q1,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,2.808360314038576
2018 Q1,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,12.93049861529234
2018 Q2,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,10.84096474715358
2018 Q2,2. Not seasonally adjusted percentage (%),Women,16 to 17,Percentage (%),Units,Undefined,2.911380918912477
2018 Q2,2. Not seasonally adjusted percentage (%),Women,18 to 24,Percentage (%),Units,Undefined,12.812073111406573
2018 Q3,2. Not seasonally adjusted percentage (%),Women,,Percentage (%),Units,Undefined,13.58367170270301
