Year,Series,Activity (default),Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Units,Value
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Manufacture of grain mill products, starches and starch products",Normal value,Units,GBP per capita,22.637081867526387
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of bakery and farinaceous products,Normal value,Units,GBP per capita,59.27561807533762
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of other food products,Normal value,Units,GBP per capita,135.40328598538932
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of prepared animal feeds,Normal value,Units,GBP per capita,16.36577177978204
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,,Normal value,Units,GBP per capita,69.38684797616607
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Manufacture of alcoholic beverages,Normal value,Units,GBP per capita,50.958586515120516
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Manufacture of soft drinks; production of mineral waters and other bottled waters,Normal value,Units,GBP per capita,17.3550960984369
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of food products, beverages and tobacco",Manufacture of tobacco products,,Normal value,Units,GBP per capita,37.17511888911556
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",,,Normal value,Units,GBP per capita,56.827459591886615
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Manufacture of textiles,,Normal value,Units,GBP per capita,27.751385548708278
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Manufacture of wearing apparel,,Normal value,Units,GBP per capita,23.056287087295395
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of textiles, wearing apparel and leather products",Manufacture of leather and related products,,Normal value,Units,GBP per capita,4.9801580108558055
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of wood and paper products, and printing",,,Normal value,Units,GBP per capita,159.83456619352705
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of wood and paper products, and printing","Manufacture of wood and products of wood and cork, except furniture; manufacture of articles of straw",,Normal value,Units,GBP per capita,42.28942257029745
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of wood and paper products, and printing",Manufacture of paper and paper products,,Normal value,Units,GBP per capita,48.76195116353092
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of wood and paper products, and printing",Printing and reproduction of recorded media,,Normal value,Units,GBP per capita,71.21458273435894
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of coke, and refined petroleum products",,,Normal value,Units,GBP per capita,45.91135566910167
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of coke, and refined petroleum products",Manufacture of coke and refined petroleum products,,Normal value,Units,GBP per capita,46.02873313063699
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of chemicals and chemical products,,,Normal value,Units,GBP per capita,136.92919298534852
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,,Normal value,Units,GBP per capita,136.7279744798594
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of industrial gases, inorganics and fertilisers (inorganic chemicals)",Normal value,Units,GBP per capita,51.444864570052566
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Manufacture of petrochemicals,Normal value,Units,GBP per capita,20.574592186262873
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of dyestuffs, agro-chemicals",Normal value,Units,GBP per capita,55.88843989960404
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",Normal value,Units,GBP per capita,23.810856482879608
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of soap and detergents, cleaning and polishing, perfumes and toilet preparations",Normal value,Units,GBP per capita,28.57302777945553
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Manufacture of other chemical products,Normal value,Units,GBP per capita,28.606564197037052
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,Normal value,Units,GBP per capita,240.8920874880623
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,Normal value,Units,GBP per capita,241.00946494959763
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of rubber and plastics products, & other non-metallic mineral products",,,Normal value,Units,GBP per capita,236.81741275190754
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of rubber and plastic products,,Normal value,Units,GBP per capita,123.27987102966964
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,,Normal value,Units,GBP per capita,116.8744152715992
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Manufacture of glass, refractory, clay, porcelain, ceramic, stone products",Normal value,Units,GBP per capita,56.08965840509316
2003,Manufacturing value added as a proportion of GDP,Manufacturing,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",Normal value,Units,GBP per capita,59.54390941598978
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of basic metals and metal products,,,Normal value,Units,GBP per capita,399.8211704068883
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of basic metals and metal products,Manufacture of basic metals,,Normal value,Units,GBP per capita,127.35454576582438
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of basic metals and metal products,Manufacture of basic metals,Manufacture of basic iron and steel,Normal value,Units,GBP per capita,55.97228094355784
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of basic metals and metal products,Manufacture of basic metals,Manufacture of other basic metals and casting,Normal value,Units,GBP per capita,133.20665063379974
2003,Manufacturing value added as a proportion of GDP,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",,Normal value,Units,GBP per capita,283.4498013990119
