Year,Units,Sex,Sex by disability,Working Pattern,Age,Occupation,Disability status,Country,Region,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2007,1. Annual survey of hours and earnings (ASHE),,,,,,,England,West Midlands,Undefined,Units,GBP (£),E12000005,12.14
2007,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,West Midlands,Undefined,Units,GBP (£),E12000005,12.65
2007,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,West Midlands,Undefined,Units,GBP (£),E12000005,9.27
2007,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,13.12
2007,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,10.54
2007,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,11.23
2007,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,9.11
2007,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,12.99
2007,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,10.61
2007,1. Annual survey of hours and earnings (ASHE),,,,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,11.98
2007,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,12.45
2007,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,9.38
2008,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,East of England,Undefined,Units,GBP (£),E12000006,14.86
2008,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,East of England,Undefined,Units,GBP (£),E12000006,
2008,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,East of England,Undefined,Units,GBP (£),E12000006,12.46
2008,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,East of England,Undefined,Units,GBP (£),E12000006,9.69
2008,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,East of England,Undefined,Units,GBP (£),E12000006,14.91
2008,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,East of England,Undefined,Units,GBP (£),E12000006,11.65
2008,1. Annual survey of hours and earnings (ASHE),,,,,,,England,East of England,Undefined,Units,GBP (£),E12000006,13.56
2008,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,East of England,Undefined,Units,GBP (£),E12000006,14.03
2008,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,East of England,Undefined,Units,GBP (£),E12000006,10.94
2008,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,13.98
2008,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,9.69
2008,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,11.37
2008,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,8.77
2008,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,13.77
2008,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,10.65
2008,1. Annual survey of hours and earnings (ASHE),,,,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,12.54
2008,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,13.11
2008,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,8.96
2008,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,London,Undefined,Units,GBP (£),E12000007,22.0
2008,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,London,Undefined,Units,GBP (£),E12000007,14.04
2008,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,London,Undefined,Units,GBP (£),E12000007,16.67
2008,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,London,Undefined,Units,GBP (£),E12000007,12.47
2008,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,London,Undefined,Units,GBP (£),E12000007,21.58
2008,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,London,Undefined,Units,GBP (£),E12000007,15.95
2008,1. Annual survey of hours and earnings (ASHE),,,,,,,England,London,Undefined,Units,GBP (£),E12000007,19.18
2008,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,London,Undefined,Units,GBP (£),E12000007,19.89
2008,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,London,Undefined,Units,GBP (£),E12000007,12.93
2008,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,North East,Undefined,Units,GBP (£),E12000001,13.13
2008,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,North East,Undefined,Units,GBP (£),E12000001,10.12
2008,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,North East,Undefined,Units,GBP (£),E12000001,11.51
2008,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,North East,Undefined,Units,GBP (£),E12000001,8.73
2008,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,North East,Undefined,Units,GBP (£),E12000001,12.98
2008,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,North East,Undefined,Units,GBP (£),E12000001,10.74
2008,1. Annual survey of hours and earnings (ASHE),,,,,,,England,North East,Undefined,Units,GBP (£),E12000001,12.0
2008,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,North East,Undefined,Units,GBP (£),E12000001,12.53
2008,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,North East,Undefined,Units,GBP (£),E12000001,9.0
2008,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,North West,Undefined,Units,GBP (£),E12000002,14.18
2008,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,North West,Undefined,Units,GBP (£),E12000002,10.59
2008,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,North West,Undefined,Units,GBP (£),E12000002,12.23
2008,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,North West,Undefined,Units,GBP (£),E12000002,9.28
2008,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,North West,Undefined,Units,GBP (£),E12000002,13.98
2008,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,North West,Undefined,Units,GBP (£),E12000002,11.47
2008,1. Annual survey of hours and earnings (ASHE),,,,,,,England,North West,Undefined,Units,GBP (£),E12000002,12.86
2008,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,North West,Undefined,Units,GBP (£),E12000002,13.43
2008,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,North West,Undefined,Units,GBP (£),E12000002,9.56
2008,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,South East,Undefined,Units,GBP (£),E12000008,16.54
2008,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,South East,Undefined,Units,GBP (£),E12000008,11.29
2008,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,South East,Undefined,Units,GBP (£),E12000008,13.05
2008,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,South East,Undefined,Units,GBP (£),E12000008,10.21
2008,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,South East,Undefined,Units,GBP (£),E12000008,16.28
2008,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,South East,Undefined,Units,GBP (£),E12000008,12.29
2008,1. Annual survey of hours and earnings (ASHE),,,,,,,England,South East,Undefined,Units,GBP (£),E12000008,14.58
2008,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,South East,Undefined,Units,GBP (£),E12000008,15.27
2008,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,South East,Undefined,Units,GBP (£),E12000008,10.42
2008,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,South West,Undefined,Units,GBP (£),E12000009,14.13
2008,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,South West,Undefined,Units,GBP (£),E12000009,11.55
2008,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,South West,Undefined,Units,GBP (£),E12000009,11.81
2008,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,South West,Undefined,Units,GBP (£),E12000009,10.02
2008,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,South West,Undefined,Units,GBP (£),E12000009,13.97
2008,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,South West,Undefined,Units,GBP (£),E12000009,11.29
2008,1. Annual survey of hours and earnings (ASHE),,,,,,,England,South West,Undefined,Units,GBP (£),E12000009,12.83
2008,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,South West,Undefined,Units,GBP (£),E12000009,13.29
2008,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,South West,Undefined,Units,GBP (£),E12000009,10.36
2008,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,West Midlands,Undefined,Units,GBP (£),E12000005,14.08
2008,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,West Midlands,Undefined,Units,GBP (£),E12000005,9.47
2008,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,West Midlands,Undefined,Units,GBP (£),E12000005,11.79
2008,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,West Midlands,Undefined,Units,GBP (£),E12000005,9.08
2008,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,West Midlands,Undefined,Units,GBP (£),E12000005,13.83
2008,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,West Midlands,Undefined,Units,GBP (£),E12000005,11.02
2008,1. Annual survey of hours and earnings (ASHE),,,,,,,England,West Midlands,Undefined,Units,GBP (£),E12000005,12.66
2008,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,West Midlands,Undefined,Units,GBP (£),E12000005,13.28
2008,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,West Midlands,Undefined,Units,GBP (£),E12000005,9.16
2008,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,13.65
2008,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,10.39
2008,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,11.72
2008,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,9.08
2008,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,13.48
2008,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,10.98
2008,1. Annual survey of hours and earnings (ASHE),,,,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,12.42
2008,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,12.96
2008,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,Yorkshire and the Humber,Undefined,Units,GBP (£),E12000003,9.35
2009,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,East of England,Undefined,Units,GBP (£),E12000006,15.22
2009,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,East of England,Undefined,Units,GBP (£),E12000006,12.41
2009,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,East of England,Undefined,Units,GBP (£),E12000006,12.71
2009,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,East of England,Undefined,Units,GBP (£),E12000006,10.19
2009,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,East of England,Undefined,Units,GBP (£),E12000006,15.05
2009,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,East of England,Undefined,Units,GBP (£),E12000006,11.98
2009,1. Annual survey of hours and earnings (ASHE),,,,,,,England,East of England,Undefined,Units,GBP (£),E12000006,13.75
2009,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,East of England,Undefined,Units,GBP (£),E12000006,14.32
2009,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,East of England,Undefined,Units,GBP (£),E12000006,10.68
2009,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,14.69
2009,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,10.39
2009,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,12.12
2009,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,9.3
2009,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,14.47
2009,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,11.34
2009,1. Annual survey of hours and earnings (ASHE),,,,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,13.18
2009,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,13.79
2009,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,East Midlands,Undefined,Units,GBP (£),E12000004,9.53
2009,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,London,Undefined,Units,GBP (£),E12000007,22.27
2009,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,London,Undefined,Units,GBP (£),E12000007,14.95
2009,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,London,Undefined,Units,GBP (£),E12000007,17.42
2009,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,London,Undefined,Units,GBP (£),E12000007,13.35
2009,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,London,Undefined,Units,GBP (£),E12000007,21.86
2009,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,London,Undefined,Units,GBP (£),E12000007,16.71
2009,1. Annual survey of hours and earnings (ASHE),,,,,,,England,London,Undefined,Units,GBP (£),E12000007,19.69
2009,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,London,Undefined,Units,GBP (£),E12000007,20.38
2009,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,London,Undefined,Units,GBP (£),E12000007,13.84
2009,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,North East,Undefined,Units,GBP (£),E12000001,13.71
2009,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,North East,Undefined,Units,GBP (£),E12000001,10.69
2009,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,,,,England,North East,Undefined,Units,GBP (£),E12000001,12.15
2009,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,,,,England,North East,Undefined,Units,GBP (£),E12000001,9.76
2009,1. Annual survey of hours and earnings (ASHE),Men,,,,,,England,North East,Undefined,Units,GBP (£),E12000001,13.52
2009,1. Annual survey of hours and earnings (ASHE),Women,,,,,,England,North East,Undefined,Units,GBP (£),E12000001,11.5
2009,1. Annual survey of hours and earnings (ASHE),,,,,,,England,North East,Undefined,Units,GBP (£),E12000001,12.6
2009,1. Annual survey of hours and earnings (ASHE),,,Full Time,,,,England,North East,Undefined,Units,GBP (£),E12000001,13.09
2009,1. Annual survey of hours and earnings (ASHE),,,Part Time,,,,England,North East,Undefined,Units,GBP (£),E12000001,9.96
2009,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,,,,England,North West,Undefined,Units,GBP (£),E12000002,14.7
2009,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,,,,England,North West,Undefined,Units,GBP (£),E12000002,11.01
